"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
200,1996,"Cadillac","ElDorado",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,1999,"hyundai","accent","            150797","            manual","            salvage",NA,"            fwd","            gas","           paint color: silver",NA
17999,2005,"Chevrolet","Silverado 3500","            182000","            automatic","            clean","            good","            4wd","            diesel","           paint color: silver","            full-size"
NA,2008,"Ram","3500","            96958","            automatic","            clean",NA,"            4wd","            diesel","           paint color: custom",NA
16900,2010,"Acura","TL","            50226","            automatic","            clean",NA,"            fwd","            other","           paint color: blue",NA
26950,2011,"Ford","F-150 FX4 Supercrew 4WD","            68793","            automatic","            clean",NA,"            4wd","            other",NA,NA
13500,2004,"Dodge","3500","            341000","            automatic","            clean","            good","            4wd","            diesel","           paint color: red",NA
28500,2012,"Ford","F-250 Super Duty XLT","            100122","            automatic","            clean",NA,"            4wd","            diesel","           paint color: silver",NA
4999,1998,"HONDA","PRELUDE",NA,"            manual","            rebuilt","            excellent",NA,"            gas","           paint color: red",NA
4500,2007,"Ford","Focus",NA,"            manual","            clean","            good","            fwd","            gas","           paint color: black",NA
9999,2010,"DODGE","JOURNEY",NA,"            automatic","            clean","            excellent","            4wd","            gas","           paint color: white",NA
